timestamp,generation,hour,day,weekday,month,anomaly_iforest
2024-02-10 18:00:00,9630,18,10,Saturday,February,False
2024-02-10 17:00:00,3586,17,10,Saturday,February,False
2024-02-10 16:00:00,390,16,10,Saturday,February,False
2024-02-10 15:00:00,57,15,10,Saturday,February,False
2024-02-10 14:00:00,35,14,10,Saturday,February,False
2024-02-10 13:00:00,11,13,10,Saturday,February,False
2024-02-10 12:00:00,21,12,10,Saturday,February,False
2024-02-10 08:00:00,5,8,10,Saturday,February,False
2024-02-10 07:00:00,66,7,10,Saturday,February,False
2024-02-10 06:00:00,95,6,10,Saturday,February,False
2024-02-10 05:00:00,97,5,10,Saturday,February,False
2024-02-10 04:00:00,100,4,10,Saturday,February,False
2024-02-10 03:00:00,230,3,10,Saturday,February,False
2024-02-10 02:00:00,3066,2,10,Saturday,February,False
2024-02-10 01:00:00,7837,1,10,Saturday,February,False
2024-02-10 00:00:00,9932,0,10,Saturday,February,False
2024-02-09 23:00:00,10997,23,9,Friday,February,False
2024-02-09 22:00:00,12595,22,9,Friday,February,False
2024-02-09 21:00:00,13638,21,9,Friday,February,False
2024-02-09 20:00:00,13684,20,9,Friday,February,False
2024-02-09 19:00:00,12884,19,9,Friday,February,False
2024-02-09 18:00:00,9997,18,9,Friday,February,False
2024-02-09 17:00:00,3809,17,9,Friday,February,False
2024-02-09 16:00:00,317,16,9,Friday,February,False
2024-02-09 05:00:00,37,5,9,Friday,February,False
2024-02-09 03:00:00,129,3,9,Friday,February,False
2024-02-09 02:00:00,3703,2,9,Friday,February,False
2024-02-09 01:00:00,9240,1,9,Friday,February,False
2024-02-09 00:00:00,11573,0,9,Friday,February,False
2024-02-08 23:00:00,12507,23,8,Thursday,February,False
2024-02-08 22:00:00,12746,22,8,Thursday,February,False
2024-02-08 21:00:00,12176,21,8,Thursday,February,False
2024-02-08 20:00:00,12263,20,8,Thursday,February,False
2024-02-08 19:00:00,11595,19,8,Thursday,February,False
2024-02-08 18:00:00,9041,18,8,Thursday,February,False
2024-02-08 17:00:00,3448,17,8,Thursday,February,False
2024-02-08 16:00:00,287,16,8,Thursday,February,False
2024-02-08 08:00:00,2,8,8,Thursday,February,False
2024-02-08 07:00:00,38,7,8,Thursday,February,False
2024-02-08 06:00:00,71,6,8,Thursday,February,False
2024-02-08 05:00:00,106,5,8,Thursday,February,False
2024-02-08 04:00:00,120,4,8,Thursday,February,False
2024-02-08 03:00:00,267,3,8,Thursday,February,False
2024-02-08 02:00:00,2768,2,8,Thursday,February,False
2024-02-08 01:00:00,7002,1,8,Thursday,February,False
2024-02-08 00:00:00,8805,0,8,Thursday,February,False
2024-02-07 23:00:00,9941,23,7,Wednesday,February,False
2024-02-07 22:00:00,11319,22,7,Wednesday,February,False
2024-02-07 21:00:00,11572,21,7,Wednesday,February,False
2024-02-07 20:00:00,11375,20,7,Wednesday,February,False
2024-02-07 19:00:00,10773,19,7,Wednesday,February,False
2024-02-07 18:00:00,8730,18,7,Wednesday,February,False
2024-02-07 17:00:00,3229,17,7,Wednesday,February,False
2024-02-07 16:00:00,450,16,7,Wednesday,February,False
2024-02-07 15:00:00,82,15,7,Wednesday,February,False
2024-02-07 14:00:00,74,14,7,Wednesday,February,False
2024-02-07 13:00:00,66,13,7,Wednesday,February,False
2024-02-07 12:00:00,38,12,7,Wednesday,February,False
2024-02-07 11:00:00,48,11,7,Wednesday,February,False
2024-02-07 10:00:00,61,10,7,Wednesday,February,False
2024-02-07 09:00:00,82,9,7,Wednesday,February,False
2024-02-07 08:00:00,91,8,7,Wednesday,February,False
2024-02-07 07:00:00,103,7,7,Wednesday,February,False
2024-02-07 06:00:00,87,6,7,Wednesday,February,False
2024-02-07 05:00:00,57,5,7,Wednesday,February,False
2024-02-07 04:00:00,105,4,7,Wednesday,February,False
2024-02-07 03:00:00,175,3,7,Wednesday,February,False
2024-02-07 02:00:00,825,2,7,Wednesday,February,False
2024-02-07 01:00:00,2466,1,7,Wednesday,February,False
2024-02-07 00:00:00,3425,0,7,Wednesday,February,False
2024-02-06 23:00:00,5498,23,6,Tuesday,February,False
2024-02-06 22:00:00,6601,22,6,Tuesday,February,False
2024-02-06 21:00:00,7513,21,6,Tuesday,February,False
2024-02-06 20:00:00,6367,20,6,Tuesday,February,False
2024-02-06 19:00:00,3793,19,6,Tuesday,February,False
2024-02-06 18:00:00,2043,18,6,Tuesday,February,False
2024-02-06 17:00:00,665,17,6,Tuesday,February,False
2024-02-06 16:00:00,23,16,6,Tuesday,February,False
2024-02-06 02:00:00,523,2,6,Tuesday,February,False
2024-02-06 01:00:00,1534,1,6,Tuesday,February,False
2024-02-06 00:00:00,2838,0,6,Tuesday,February,False
2024-02-05 23:00:00,4284,23,5,Monday,February,False
2024-02-05 22:00:00,5730,22,5,Monday,February,False
2024-02-05 21:00:00,6386,21,5,Monday,February,False
2024-02-05 20:00:00,6056,20,5,Monday,February,False
2024-02-05 19:00:00,4897,19,5,Monday,February,False
2024-02-05 18:00:00,3342,18,5,Monday,February,False
2024-02-05 17:00:00,932,17,5,Monday,February,False
2024-02-05 16:00:00,27,16,5,Monday,February,False
2024-02-05 05:00:00,14,5,5,Monday,February,False
2024-02-05 04:00:00,34,4,5,Monday,February,False
2024-02-05 03:00:00,127,3,5,Monday,February,False
2024-02-05 02:00:00,1691,2,5,Monday,February,False
2024-02-05 01:00:00,4976,1,5,Monday,February,False
2024-02-05 00:00:00,6654,0,5,Monday,February,False
2024-02-04 23:00:00,7972,23,4,Sunday,February,False
2024-02-04 22:00:00,8923,22,4,Sunday,February,False
2024-02-04 21:00:00,8401,21,4,Sunday,February,False
2024-02-04 20:00:00,8253,20,4,Sunday,February,False
2024-02-04 19:00:00,7008,19,4,Sunday,February,False
2024-02-04 18:00:00,4623,18,4,Sunday,February,False
2024-02-04 17:00:00,1552,17,4,Sunday,February,False
2024-02-04 16:00:00,124,16,4,Sunday,February,False
2024-02-04 15:00:00,3,15,4,Sunday,February,False
2024-02-04 14:00:00,2,14,4,Sunday,February,False
2024-02-04 13:00:00,2,13,4,Sunday,February,False
2024-02-04 12:00:00,2,12,4,Sunday,February,False
2024-02-04 11:00:00,3,11,4,Sunday,February,False
2024-02-04 10:00:00,5,10,4,Sunday,February,False
2024-02-04 09:00:00,5,9,4,Sunday,February,False
2024-02-04 08:00:00,4,8,4,Sunday,February,False
2024-02-04 07:00:00,4,7,4,Sunday,February,False
2024-02-04 06:00:00,5,6,4,Sunday,February,False
2024-02-04 05:00:00,7,5,4,Sunday,February,False
2024-02-04 04:00:00,16,4,4,Sunday,February,False
2024-02-04 03:00:00,17,3,4,Sunday,February,False
2024-02-04 02:00:00,1817,2,4,Sunday,February,False
2024-02-04 01:00:00,6507,1,4,Sunday,February,False
2024-02-04 00:00:00,9799,0,4,Sunday,February,False
2024-02-03 23:00:00,10156,23,3,Saturday,February,False
2024-02-03 22:00:00,11285,22,3,Saturday,February,False
2024-02-03 21:00:00,11660,21,3,Saturday,February,False
2024-02-03 20:00:00,11943,20,3,Saturday,February,False
2024-02-03 19:00:00,11173,19,3,Saturday,February,False
2024-02-03 18:00:00,10134,18,3,Saturday,February,False
2024-02-03 17:00:00,4143,17,3,Saturday,February,False
2024-02-03 16:00:00,367,16,3,Saturday,February,False
2024-02-03 15:00:00,2,15,3,Saturday,February,False
2024-02-03 09:00:00,7,9,3,Saturday,February,False
2024-02-03 08:00:00,53,8,3,Saturday,February,False
2024-02-03 07:00:00,56,7,3,Saturday,February,False
2024-02-03 06:00:00,72,6,3,Saturday,February,False
2024-02-03 05:00:00,82,5,3,Saturday,February,False
2024-02-03 04:00:00,45,4,3,Saturday,February,False
2024-02-03 03:00:00,116,3,3,Saturday,February,False
2024-02-03 02:00:00,3251,2,3,Saturday,February,False
2024-02-03 01:00:00,8729,1,3,Saturday,February,False
2024-02-03 00:00:00,10196,0,3,Saturday,February,False
2024-02-02 23:00:00,10991,23,2,Friday,February,False
2024-02-02 22:00:00,12044,22,2,Friday,February,False
2024-02-02 21:00:00,11968,21,2,Friday,February,False
2024-02-02 20:00:00,12406,20,2,Friday,February,False
2024-02-02 19:00:00,11867,19,2,Friday,February,False
2024-02-02 18:00:00,9545,18,2,Friday,February,False
2024-02-02 17:00:00,3357,17,2,Friday,February,False
2024-02-02 16:00:00,236,16,2,Friday,February,False
2024-02-02 03:00:00,18,3,2,Friday,February,False
2024-02-02 02:00:00,927,2,2,Friday,February,False
2024-02-02 01:00:00,2497,1,2,Friday,February,False
2024-02-02 00:00:00,3856,0,2,Friday,February,False
2024-02-01 23:00:00,4543,23,1,Thursday,February,False
2024-02-01 22:00:00,5228,22,1,Thursday,February,False
2024-02-01 21:00:00,4662,21,1,Thursday,February,False
2024-02-01 20:00:00,4647,20,1,Thursday,February,False
2024-02-01 19:00:00,3434,19,1,Thursday,February,False
2024-02-01 18:00:00,1855,18,1,Thursday,February,False
2024-02-01 17:00:00,740,17,1,Thursday,February,False
2024-02-01 16:00:00,4,16,1,Thursday,February,False
2024-02-01 02:00:00,717,2,1,Thursday,February,False
2024-02-01 01:00:00,2271,1,1,Thursday,February,False
2024-02-01 00:00:00,4428,0,1,Thursday,February,False
2024-01-31 23:00:00,6145,23,31,Wednesday,January,False
2024-01-31 22:00:00,7904,22,31,Wednesday,January,False
2024-01-31 21:00:00,8646,21,31,Wednesday,January,False
2024-01-31 20:00:00,8371,20,31,Wednesday,January,False
2024-01-31 19:00:00,8930,19,31,Wednesday,January,False
2024-01-31 18:00:00,8071,18,31,Wednesday,January,False
2024-01-31 17:00:00,2815,17,31,Wednesday,January,False
2024-01-31 16:00:00,234,16,31,Wednesday,January,False
2024-01-31 03:00:00,49,3,31,Wednesday,January,False
2024-01-31 02:00:00,2484,2,31,Wednesday,January,False
2024-01-31 01:00:00,8149,1,31,Wednesday,January,False
2024-01-31 00:00:00,11248,0,31,Wednesday,January,False
2024-01-30 23:00:00,12679,23,30,Tuesday,January,False
2024-01-30 22:00:00,13238,22,30,Tuesday,January,False
2024-01-30 21:00:00,13399,21,30,Tuesday,January,False
2024-01-30 20:00:00,13646,20,30,Tuesday,January,False
2024-01-30 19:00:00,13512,19,30,Tuesday,January,False
2024-01-30 18:00:00,10732,18,30,Tuesday,January,False
2024-01-30 17:00:00,4009,17,30,Tuesday,January,False
2024-01-30 16:00:00,316,16,30,Tuesday,January,False
2024-01-30 03:00:00,20,3,30,Tuesday,January,False
2024-01-30 02:00:00,3252,2,30,Tuesday,January,False
2024-01-30 01:00:00,10386,1,30,Tuesday,January,False
2024-01-30 00:00:00,13192,0,30,Tuesday,January,False
2024-01-29 23:00:00,13964,23,29,Monday,January,False
2024-01-29 22:00:00,13939,22,29,Monday,January,False
2024-01-29 21:00:00,13867,21,29,Monday,January,False
2024-01-29 20:00:00,13880,20,29,Monday,January,False
2024-01-29 19:00:00,13193,19,29,Monday,January,False
2024-01-29 18:00:00,10559,18,29,Monday,January,False
2024-01-29 17:00:00,3634,17,29,Monday,January,False
2024-01-29 16:00:00,247,16,29,Monday,January,False
2024-01-29 03:00:00,129,3,29,Monday,January,False
2024-01-29 02:00:00,2730,2,29,Monday,January,False
2024-01-29 01:00:00,7463,1,29,Monday,January,False
2024-01-29 00:00:00,9207,0,29,Monday,January,False
2024-01-28 23:00:00,10266,23,28,Sunday,January,False
2024-01-28 22:00:00,10801,22,28,Sunday,January,False
2024-01-28 21:00:00,11139,21,28,Sunday,January,False
2024-01-28 20:00:00,11338,20,28,Sunday,January,False
2024-01-28 19:00:00,10840,19,28,Sunday,January,False
2024-01-28 18:00:00,8682,18,28,Sunday,January,False
2024-01-28 17:00:00,2938,17,28,Sunday,January,False
2024-01-28 16:00:00,196,16,28,Sunday,January,False
2024-01-28 02:00:00,2101,2,28,Sunday,January,False
2024-01-28 01:00:00,7061,1,28,Sunday,January,False
2024-01-28 00:00:00,9470,0,28,Sunday,January,False
2024-01-27 23:00:00,10102,23,27,Saturday,January,False
2024-01-27 22:00:00,10714,22,27,Saturday,January,False
2024-01-27 21:00:00,11405,21,27,Saturday,January,False
2024-01-27 20:00:00,12029,20,27,Saturday,January,False
2024-01-27 19:00:00,11745,19,27,Saturday,January,False
2024-01-27 18:00:00,9599,18,27,Saturday,January,False
2024-01-27 17:00:00,3573,17,27,Saturday,January,False
2024-01-27 16:00:00,268,16,27,Saturday,January,False
2024-01-27 06:00:00,11,6,27,Saturday,January,False
2024-01-27 05:00:00,6,5,27,Saturday,January,False
2024-01-27 02:00:00,2259,2,27,Saturday,January,False
2024-01-27 01:00:00,8027,1,27,Saturday,January,False
2024-01-27 00:00:00,10795,0,27,Saturday,January,False
2024-01-26 23:00:00,12198,23,26,Friday,January,False
2024-01-26 22:00:00,12523,22,26,Friday,January,False
2024-01-26 21:00:00,12854,21,26,Friday,January,False
2024-01-26 20:00:00,13313,20,26,Friday,January,False
2024-01-26 19:00:00,12344,19,26,Friday,January,False
2024-01-26 18:00:00,9562,18,26,Friday,January,False
2024-01-26 17:00:00,3255,17,26,Friday,January,False
2024-01-26 16:00:00,245,16,26,Friday,January,False
2024-01-26 04:00:00,6,4,26,Friday,January,False
2024-01-26 03:00:00,80,3,26,Friday,January,False
2024-01-26 02:00:00,3033,2,26,Friday,January,False
2024-01-26 01:00:00,9617,1,26,Friday,January,False
2024-01-26 00:00:00,11954,0,26,Friday,January,False
2024-01-25 23:00:00,12501,23,25,Thursday,January,False
2024-01-25 22:00:00,12138,22,25,Thursday,January,False
2024-01-25 21:00:00,12091,21,25,Thursday,January,False
2024-01-25 20:00:00,12018,20,25,Thursday,January,False
2024-01-25 19:00:00,9813,19,25,Thursday,January,False
2024-01-25 18:00:00,6162,18,25,Thursday,January,False
2024-01-25 17:00:00,1856,17,25,Thursday,January,False
2024-01-25 16:00:00,98,16,25,Thursday,January,False
2024-01-25 02:00:00,721,2,25,Thursday,January,False
2024-01-25 01:00:00,2423,1,25,Thursday,January,False
2024-01-25 00:00:00,4267,0,25,Thursday,January,False
2024-01-24 23:00:00,5958,23,24,Wednesday,January,False
2024-01-24 22:00:00,6449,22,24,Wednesday,January,False
2024-01-24 21:00:00,5755,21,24,Wednesday,January,False
2024-01-24 20:00:00,5633,20,24,Wednesday,January,False
2024-01-24 19:00:00,4984,19,24,Wednesday,January,False
2024-01-24 18:00:00,3848,18,24,Wednesday,January,False
2024-01-24 17:00:00,1644,17,24,Wednesday,January,False
2024-01-24 16:00:00,115,16,24,Wednesday,January,False
2024-01-24 02:00:00,1985,2,24,Wednesday,January,False
2024-01-24 01:00:00,6496,1,24,Wednesday,January,False
2024-01-24 00:00:00,7606,0,24,Wednesday,January,False
2024-01-23 23:00:00,8498,23,23,Tuesday,January,False
2024-01-23 22:00:00,9155,22,23,Tuesday,January,False
2024-01-23 21:00:00,9201,21,23,Tuesday,January,False
2024-01-23 20:00:00,8088,20,23,Tuesday,January,False
2024-01-23 19:00:00,6743,19,23,Tuesday,January,False
2024-01-23 18:00:00,4848,18,23,Tuesday,January,False
2024-01-23 17:00:00,1458,17,23,Tuesday,January,False
2024-01-23 16:00:00,55,16,23,Tuesday,January,False
2024-01-23 02:00:00,761,2,23,Tuesday,January,False
2024-01-23 01:00:00,1971,1,23,Tuesday,January,False
2024-01-23 00:00:00,2757,0,23,Tuesday,January,False
2024-01-22 23:00:00,2946,23,22,Monday,January,False
2024-01-22 22:00:00,2826,22,22,Monday,January,False
2024-01-22 21:00:00,3298,21,22,Monday,January,False
2024-01-22 20:00:00,2731,20,22,Monday,January,False
2024-01-22 19:00:00,1494,19,22,Monday,January,False
2024-01-22 18:00:00,865,18,22,Monday,January,False
2024-01-22 17:00:00,272,17,22,Monday,January,False
2024-01-22 02:00:00,1013,2,22,Monday,January,False
2024-01-22 01:00:00,4669,1,22,Monday,January,False
2024-01-22 00:00:00,7280,0,22,Monday,January,False
2024-01-21 23:00:00,8140,23,21,Sunday,January,False
2024-01-21 22:00:00,8239,22,21,Sunday,January,False
2024-01-21 21:00:00,8051,21,21,Sunday,January,False
2024-01-21 20:00:00,7272,20,21,Sunday,January,False
2024-01-21 19:00:00,5237,19,21,Sunday,January,False
2024-01-21 18:00:00,2958,18,21,Sunday,January,False
2024-01-21 17:00:00,781,17,21,Sunday,January,False
2024-01-21 02:00:00,267,2,21,Sunday,January,False
2024-01-21 01:00:00,1219,1,21,Sunday,January,False
2024-01-21 00:00:00,2731,0,21,Sunday,January,False
2024-01-20 23:00:00,4266,23,20,Saturday,January,False
2024-01-20 22:00:00,4643,22,20,Saturday,January,False
2024-01-20 21:00:00,5112,21,20,Saturday,January,False
2024-01-20 20:00:00,5434,20,20,Saturday,January,False
2024-01-20 19:00:00,4031,19,20,Saturday,January,False
2024-01-20 18:00:00,2503,18,20,Saturday,January,False
2024-01-20 17:00:00,890,17,20,Saturday,January,False
2024-01-20 16:00:00,7,16,20,Saturday,January,False
2024-01-20 02:00:00,592,2,20,Saturday,January,False
2024-01-20 01:00:00,2549,1,20,Saturday,January,False
2024-01-20 00:00:00,4371,0,20,Saturday,January,False
2024-01-19 23:00:00,6249,23,19,Friday,January,False
2024-01-19 22:00:00,7619,22,19,Friday,January,False
2024-01-19 21:00:00,7700,21,19,Friday,January,False
2024-01-19 20:00:00,7380,20,19,Friday,January,False
2024-01-19 19:00:00,6332,19,19,Friday,January,False
2024-01-19 18:00:00,4282,18,19,Friday,January,False
2024-01-19 17:00:00,1427,17,19,Friday,January,False
2024-01-19 16:00:00,66,16,19,Friday,January,False
2024-01-19 02:00:00,990,2,19,Friday,January,False
2024-01-19 01:00:00,4775,1,19,Friday,January,False
2024-01-19 00:00:00,7845,0,19,Friday,January,False
2024-01-18 23:00:00,9268,23,18,Thursday,January,False
2024-01-18 22:00:00,10162,22,18,Thursday,January,False
2024-01-18 21:00:00,10728,21,18,Thursday,January,False
2024-01-18 20:00:00,10935,20,18,Thursday,January,False
2024-01-18 19:00:00,10174,19,18,Thursday,January,False
2024-01-18 18:00:00,8203,18,18,Thursday,January,False
2024-01-18 17:00:00,2846,17,18,Thursday,January,False
2024-01-18 16:00:00,190,16,18,Thursday,January,False
2024-01-18 02:00:00,1635,2,18,Thursday,January,False
2024-01-18 01:00:00,6271,1,18,Thursday,January,False
2024-01-18 00:00:00,8192,0,18,Thursday,January,False
2024-01-17 23:00:00,8457,23,17,Wednesday,January,False
2024-01-17 22:00:00,8918,22,17,Wednesday,January,False
2024-01-17 21:00:00,9560,21,17,Wednesday,January,False
2024-01-17 20:00:00,8735,20,17,Wednesday,January,False
2024-01-17 19:00:00,7734,19,17,Wednesday,January,False
2024-01-17 18:00:00,4612,18,17,Wednesday,January,False
2024-01-17 17:00:00,1423,17,17,Wednesday,January,False
2024-01-17 16:00:00,63,16,17,Wednesday,January,False
2024-01-17 02:00:00,1438,2,17,Wednesday,January,False
2024-01-17 01:00:00,6101,1,17,Wednesday,January,False
2024-01-17 00:00:00,8669,0,17,Wednesday,January,False
2024-01-16 23:00:00,9533,23,16,Tuesday,January,False
2024-01-16 22:00:00,10298,22,16,Tuesday,January,False
2024-01-16 21:00:00,10522,21,16,Tuesday,January,False
2024-01-16 20:00:00,10458,20,16,Tuesday,January,False
2024-01-16 19:00:00,9982,19,16,Tuesday,January,False
2024-01-16 18:00:00,7919,18,16,Tuesday,January,False
2024-01-16 17:00:00,2973,17,16,Tuesday,January,False
2024-01-16 16:00:00,193,16,16,Tuesday,January,False
2024-01-16 02:00:00,1201,2,16,Tuesday,January,False
2024-01-16 01:00:00,5788,1,16,Tuesday,January,False
2024-01-16 00:00:00,7945,0,16,Tuesday,January,False
2024-01-15 23:00:00,8390,23,15,Monday,January,False
2024-01-15 22:00:00,8899,22,15,Monday,January,False
2024-01-15 21:00:00,9186,21,15,Monday,January,False
2024-01-15 20:00:00,8701,20,15,Monday,January,False
2024-01-15 19:00:00,9366,19,15,Monday,January,False
2024-01-15 18:00:00,7796,18,15,Monday,January,False
2024-01-15 17:00:00,2680,17,15,Monday,January,False
2024-01-15 16:00:00,132,16,15,Monday,January,False
2024-01-15 02:00:00,1287,2,15,Monday,January,False
2024-01-15 01:00:00,6091,1,15,Monday,January,False
2024-01-15 00:00:00,8430,0,15,Monday,January,False
2024-01-14 23:00:00,9713,23,14,Sunday,January,False
2024-01-14 22:00:00,10385,22,14,Sunday,January,False
2024-01-14 21:00:00,11324,21,14,Sunday,January,False
2024-01-14 20:00:00,11181,20,14,Sunday,January,False
2024-01-14 19:00:00,9915,19,14,Sunday,January,False
2024-01-14 18:00:00,7641,18,14,Sunday,January,False
2024-01-14 17:00:00,2496,17,14,Sunday,January,False
2024-01-14 16:00:00,171,16,14,Sunday,January,False
2024-01-14 02:00:00,1201,2,14,Sunday,January,False
2024-01-14 01:00:00,5490,1,14,Sunday,January,False
2024-01-14 00:00:00,7119,0,14,Sunday,January,False
2024-01-13 23:00:00,8000,23,13,Saturday,January,False
2024-01-13 22:00:00,9357,22,13,Saturday,January,False
2024-01-13 21:00:00,9885,21,13,Saturday,January,False
2024-01-13 20:00:00,10278,20,13,Saturday,January,False
2024-01-13 19:00:00,10572,19,13,Saturday,January,False
2024-01-13 18:00:00,8792,18,13,Saturday,January,False
2024-01-13 17:00:00,2965,17,13,Saturday,January,False
2024-01-13 16:00:00,214,16,13,Saturday,January,False
2024-01-13 02:00:00,1556,2,13,Saturday,January,False
2024-01-13 01:00:00,6176,1,13,Saturday,January,False
2024-01-13 00:00:00,9282,0,13,Saturday,January,False
2024-01-12 23:00:00,10000,23,12,Friday,January,False
2024-01-12 22:00:00,10921,22,12,Friday,January,False
2024-01-12 21:00:00,11341,21,12,Friday,January,False
2024-01-12 20:00:00,11553,20,12,Friday,January,False
2024-01-12 19:00:00,11608,19,12,Friday,January,False
2024-01-12 18:00:00,9613,18,12,Friday,January,False
2024-01-12 17:00:00,2993,17,12,Friday,January,False
2024-01-12 16:00:00,177,16,12,Friday,January,False
2024-01-12 02:00:00,1622,2,12,Friday,January,False
2024-01-12 01:00:00,8073,1,12,Friday,January,False
2024-01-12 00:00:00,10854,0,12,Friday,January,False
2024-01-11 23:00:00,12306,23,11,Thursday,January,False
2024-01-11 22:00:00,12284,22,11,Thursday,January,False
2024-01-11 21:00:00,11815,21,11,Thursday,January,False
2024-01-11 20:00:00,11998,20,11,Thursday,January,False
2024-01-11 19:00:00,10907,19,11,Thursday,January,False
2024-01-11 18:00:00,7849,18,11,Thursday,January,False
2024-01-11 17:00:00,2065,17,11,Thursday,January,False
2024-01-11 16:00:00,188,16,11,Thursday,January,False
2024-01-11 03:00:00,18,3,11,Thursday,January,False
2024-01-11 02:00:00,1137,2,11,Thursday,January,False
2024-01-11 01:00:00,6212,1,11,Thursday,January,False
2024-01-11 00:00:00,9201,0,11,Thursday,January,False
2024-01-10 23:00:00,10522,23,10,Wednesday,January,False
2024-01-10 22:00:00,10719,22,10,Wednesday,January,False
2024-01-10 21:00:00,11400,21,10,Wednesday,January,False
2024-01-10 20:00:00,11626,20,10,Wednesday,January,False
2024-01-10 19:00:00,11221,19,10,Wednesday,January,False
2024-01-10 18:00:00,8420,18,10,Wednesday,January,False
2024-01-10 17:00:00,2653,17,10,Wednesday,January,False
2024-01-10 16:00:00,192,16,10,Wednesday,January,False
2024-01-10 02:00:00,1367,2,10,Wednesday,January,False
2024-01-10 01:00:00,6459,1,10,Wednesday,January,False
2024-01-10 00:00:00,9193,0,10,Wednesday,January,False
2024-01-09 23:00:00,9869,23,9,Tuesday,January,False
2024-01-09 22:00:00,10925,22,9,Tuesday,January,False
2024-01-09 21:00:00,12458,21,9,Tuesday,January,False
2024-01-09 20:00:00,13284,20,9,Tuesday,January,False
2024-01-09 19:00:00,13262,19,9,Tuesday,January,False
2024-01-09 18:00:00,10175,18,9,Tuesday,January,False
2024-01-09 17:00:00,3090,17,9,Tuesday,January,False
2024-01-09 16:00:00,195,16,9,Tuesday,January,False
2024-01-09 04:00:00,32,4,9,Tuesday,January,False
2024-01-09 03:00:00,54,3,9,Tuesday,January,False
2024-01-09 02:00:00,1709,2,9,Tuesday,January,False
2024-01-09 01:00:00,8558,1,9,Tuesday,January,False
2024-01-09 00:00:00,12570,0,9,Tuesday,January,False
2024-01-08 23:00:00,13399,23,8,Monday,January,False
2024-01-08 22:00:00,13338,22,8,Monday,January,False
2024-01-08 21:00:00,13455,21,8,Monday,January,False
2024-01-08 20:00:00,13761,20,8,Monday,January,False
2024-01-08 19:00:00,12710,19,8,Monday,January,False
2024-01-08 18:00:00,7348,18,8,Monday,January,False
2024-01-08 17:00:00,3143,17,8,Monday,January,False
2024-01-08 16:00:00,190,16,8,Monday,January,False
2024-01-08 02:00:00,1407,2,8,Monday,January,False
2024-01-08 01:00:00,8052,1,8,Monday,January,False
2024-01-08 00:00:00,12241,0,8,Monday,January,False
2024-01-07 23:00:00,13056,23,7,Sunday,January,False
2024-01-07 22:00:00,12729,22,7,Sunday,January,False
2024-01-07 21:00:00,12067,21,7,Sunday,January,False
2024-01-07 20:00:00,11893,20,7,Sunday,January,False
2024-01-07 19:00:00,11263,19,7,Sunday,January,False
2024-01-07 18:00:00,7344,18,7,Sunday,January,False
2024-01-07 17:00:00,1730,17,7,Sunday,January,False
2024-01-07 16:00:00,131,16,7,Sunday,January,False
2024-01-07 05:00:00,1,5,7,Sunday,January,False
2024-01-07 04:00:00,11,4,7,Sunday,January,False
2024-01-07 03:00:00,59,3,7,Sunday,January,False
2024-01-07 02:00:00,418,2,7,Sunday,January,False
2024-01-07 01:00:00,2138,1,7,Sunday,January,False
2024-01-07 00:00:00,5396,0,7,Sunday,January,False
2024-01-06 23:00:00,8199,23,6,Saturday,January,False
2024-01-06 22:00:00,9829,22,6,Saturday,January,False
2024-01-06 21:00:00,10468,21,6,Saturday,January,False
2024-01-06 20:00:00,10745,20,6,Saturday,January,False
2024-01-06 19:00:00,10659,19,6,Saturday,January,False
2024-01-06 18:00:00,8442,18,6,Saturday,January,False
2024-01-06 17:00:00,2771,17,6,Saturday,January,False
2024-01-06 16:00:00,161,16,6,Saturday,January,False
2024-01-06 06:00:00,8,6,6,Saturday,January,False
2024-01-06 05:00:00,7,5,6,Saturday,January,False
2024-01-06 04:00:00,3,4,6,Saturday,January,False
2024-01-06 03:00:00,10,3,6,Saturday,January,False
2024-01-06 02:00:00,1190,2,6,Saturday,January,False
2024-01-06 01:00:00,7219,1,6,Saturday,January,False
2024-01-06 00:00:00,11096,0,6,Saturday,January,False
2024-01-05 23:00:00,10771,23,5,Friday,January,False
2024-01-05 22:00:00,9607,22,5,Friday,January,False
2024-01-05 21:00:00,9855,21,5,Friday,January,False
2024-01-05 20:00:00,10001,20,5,Friday,January,False
2024-01-05 19:00:00,7358,19,5,Friday,January,False
2024-01-05 18:00:00,4456,18,5,Friday,January,False
2024-01-05 17:00:00,1209,17,5,Friday,January,False
2024-01-05 16:00:00,69,16,5,Friday,January,False
2024-01-05 02:00:00,1248,2,5,Friday,January,False
2024-01-05 01:00:00,7794,1,5,Friday,January,False
2024-01-05 00:00:00,12236,0,5,Friday,January,False
2024-01-04 23:00:00,12674,23,4,Thursday,January,False
2024-01-04 22:00:00,12368,22,4,Thursday,January,False
2024-01-04 21:00:00,12245,21,4,Thursday,January,False
2024-01-04 20:00:00,11733,20,4,Thursday,January,False
2024-01-04 19:00:00,10986,19,4,Thursday,January,False
2024-01-04 18:00:00,8326,18,4,Thursday,January,False
2024-01-04 17:00:00,2555,17,4,Thursday,January,False
2024-01-04 16:00:00,119,16,4,Thursday,January,False
2024-01-04 02:00:00,729,2,4,Thursday,January,False
2024-01-04 01:00:00,4491,1,4,Thursday,January,False
2024-01-04 00:00:00,6172,0,4,Thursday,January,False
2024-01-03 23:00:00,6739,23,3,Wednesday,January,False
2024-01-03 22:00:00,7273,22,3,Wednesday,January,False
